timestamp,global_step,epoch,train_loss,train_ppl,lr_new_weights,lr_cnn,lr_decoder,grad_norm,cuda_mem_gb,cuda_peak_gb,steps_per_sec,elapsed_sec,eta_sec
2026-04-11 17:25:03,967,2,3.675510,39.4688,9.974e-06,5.998e-06,8.000e-06,4.7740,3.00,5.52,0.02,51357.1,1139627.9
2026-04-11 17:26:08,968,2,4.988333,146.6916,9.974e-06,5.998e-06,8.000e-06,4.0651,3.00,5.52,0.02,51421.7,1139829.2
2026-04-11 17:27:08,969,2,3.430503,30.8922,9.974e-06,5.998e-06,8.000e-06,3.8679,3.00,5.52,0.02,51481.9,1139932.9
2026-04-11 17:28:08,970,2,3.873501,48.1105,9.974e-06,5.998e-06,8.000e-06,5.2015,3.00,5.52,0.02,51541.7,1140027.4
2026-04-11 17:29:12,971,2,4.536215,93.3368,9.974e-06,5.998e-06,8.000e-06,4.6389,3.00,5.52,0.02,51605.3,1140205.7
2026-04-11 17:30:18,972,2,5.104272,164.7241,9.974e-06,5.998e-06,8.000e-06,4.6658,3.00,5.52,0.02,51671.8,1140447.2
2026-04-11 17:31:25,973,2,5.787138,326.0784,9.974e-06,5.998e-06,8.000e-06,4.8684,3.00,5.52,0.01,51738.6,1140694.7
2026-04-11 17:32:22,974,2,3.805423,44.9442,9.974e-06,5.998e-06,8.000e-06,4.0713,3.00,5.52,0.02,51795.8,1140729.8
2026-04-11 17:33:17,975,2,4.180062,65.3699,9.974e-06,5.998e-06,8.000e-06,4.8583,3.00,5.52,0.02,51851.1,1140725.1
2026-04-11 17:34:11,976,2,4.061468,58.0595,9.974e-06,5.998e-06,8.000e-06,4.2707,3.00,5.52,0.02,51904.6,1140678.0
2026-04-11 17:35:11,977,2,4.312501,74.6269,9.974e-06,5.998e-06,8.000e-06,4.6492,3.00,5.52,0.02,51964.5,1140772.0
2026-04-11 17:36:17,978,2,4.056032,57.7447,9.973e-06,5.998e-06,8.000e-06,6.0091,3.00,5.52,0.02,52030.4,1140998.6
2026-04-11 17:37:17,979,2,4.193025,66.2228,9.973e-06,5.998e-06,8.000e-06,4.0434,3.00,5.52,0.02,52090.6,1141098.7
2026-04-11 17:38:15,980,2,4.735201,113.8864,9.973e-06,5.998e-06,8.000e-06,3.6670,3.00,5.52,0.02,52148.4,1141146.1
2026-04-11 17:39:06,981,2,2.850194,17.2911,9.973e-06,5.998e-06,8.000e-06,4.0465,3.00,5.52,0.02,52200.1,1141059.1
2026-04-11 17:40:05,982,2,4.609818,100.4659,9.973e-06,5.998e-06,8.000e-06,3.8184,3.00,5.52,0.02,52258.9,1141128.1
2026-04-11 17:41:03,983,2,5.008492,149.6789,9.973e-06,5.997e-06,8.000e-06,5.4527,3.00,5.52,0.02,52316.9,1141178.5
2026-04-11 17:42:07,984,2,4.770096,117.9305,9.973e-06,5.997e-06,8.000e-06,4.1722,3.00,5.52,0.02,52380.4,1141349.3
2026-04-11 17:43:02,985,2,4.727204,112.9793,9.973e-06,5.997e-06,8.000e-06,3.9063,3.00,5.52,0.02,52436.1,1141351.0
2026-04-11 17:44:12,986,2,4.856050,128.5155,9.973e-06,5.997e-06,8.000e-06,4.2537,3.00,5.52,0.01,52505.4,1141646.1
2026-04-11 17:45:12,987,2,4.202909,66.8806,9.973e-06,5.997e-06,8.000e-06,4.0059,3.00,5.52,0.02,52565.2,1141736.4
2026-04-11 17:46:14,988,2,4.795669,120.9852,9.973e-06,5.997e-06,8.000e-06,4.5722,3.00,5.52,0.02,52628.1,1141890.5
2026-04-11 17:47:12,989,2,4.866485,129.8636,9.973e-06,5.997e-06,8.000e-06,4.2534,3.00,5.52,0.02,52686.1,1141940.0
2026-04-11 17:48:13,990,2,4.697499,109.6725,9.973e-06,5.997e-06,8.000e-06,4.5647,3.00,5.53,0.02,52746.9,1142049.8
2026-04-11 17:52:30,991,2,4.424558,83.4759,9.973e-06,5.997e-06,8.000e-06,4.3494,3.00,5.51,0.01,52894.8,1144042.5
2026-04-11 17:53:39,992,2,4.450782,85.6940,9.972e-06,5.997e-06,8.000e-06,4.7556,3.00,5.51,0.01,52964.1,1144333.6
2026-04-11 17:54:46,993,2,3.617931,37.2604,9.972e-06,5.997e-06,8.000e-06,4.6319,3.00,5.51,0.01,53031.2,1144577.0
2026-04-11 17:55:52,994,2,4.834451,125.7695,9.972e-06,5.997e-06,8.000e-06,4.0587,3.00,5.51,0.02,53097.5,1144802.4
2026-04-11 17:56:56,995,2,4.432794,84.1663,9.972e-06,5.997e-06,8.000e-06,4.2007,3.00,5.51,0.02,53161.4,1144974.5
2026-04-11 17:58:00,996,2,3.953115,52.0974,9.972e-06,5.997e-06,8.000e-06,5.1653,3.00,5.51,0.02,53224.7,1145132.8
2026-04-11 17:59:08,997,2,5.133738,169.6501,9.972e-06,5.997e-06,8.000e-06,4.4617,3.00,5.51,0.01,53293.0,1145398.6
2026-04-11 18:00:11,998,2,3.602488,36.6894,9.972e-06,5.997e-06,8.000e-06,5.4963,3.00,5.51,0.02,53356.5,1145561.6
2026-04-11 18:01:11,999,2,4.352791,77.6950,9.972e-06,5.997e-06,8.000e-06,4.1795,3.00,5.51,0.02,53416.5,1145647.3
2026-04-11 18:02:12,1000,2,4.364764,78.6308,9.972e-06,5.997e-06,8.000e-06,4.6569,3.00,5.51,0.02,53476.9,1145743.1
2026-04-11 18:17:48,1001,2,4.630111,102.5255,9.972e-06,5.997e-06,8.000e-06,4.5985,3.00,5.51,0.00,54413.4,1164588.3
2026-04-11 18:18:56,1002,2,4.867417,129.9847,9.972e-06,5.997e-06,8.000e-06,4.9688,3.00,5.51,0.01,54481.0,1164815.9
2026-04-11 18:20:05,1003,2,4.363664,78.5444,9.972e-06,5.997e-06,8.000e-06,4.3978,3.00,5.51,0.01,54550.6,1165086.8
2026-04-11 18:21:06,1004,2,4.372068,79.2073,9.972e-06,5.997e-06,8.000e-06,4.5719,3.00,5.51,0.02,54611.3,1165169.0
2026-04-11 18:22:12,1005,2,4.913027,136.0507,9.971e-06,5.997e-06,8.000e-06,4.5798,3.00,5.51,0.02,54677.4,1165363.4
2026-04-11 18:23:18,1006,2,3.992340,54.1815,9.971e-06,5.997e-06,8.000e-06,4.3105,3.00,5.51,0.02,54742.9,1165544.0
2026-04-11 18:24:21,1007,2,5.136395,170.1015,9.971e-06,5.997e-06,8.000e-06,4.4781,3.00,5.51,0.02,54806.0,1165674.3
